d_debris_cm,h_km,beta,miss_budget,sigma_miss_m,material,launch,n_engagements_life,C_platform,m_on_target_g,mass_penalty,m_shot_g,n_kicks,n_shots,cost_material,cost_launch,cost_energy,cost_platform,cost_per_object,cost_per_kg
5,500,1,20 mm budget,0.02,Re (2025 avg),7000 rideshare,100000,5e+07,32.233,8.01162,258.238,1,1.11111,713.311,2008.52,0.00381739,500,3221.83,18231.9
5,500,1,20 mm budget,0.02,Re (2025 avg),7000 rideshare,100000,5e+08,32.233,8.01162,258.238,1,1.11111,713.311,2008.52,0.00381739,5000,7721.83,43696.6
5,500,1,20 mm budget,0.02,W (upper),3000 dedicated,1000,5e+07,32.233,8.01162,258.238,1,1.11111,28.6931,860.794,0.00381739,50000,50889.5,287976
5,500,1,20 mm budget,0.02,W (upper),3000 dedicated,1000,5e+08,32.233,8.01162,258.238,1,1.11111,28.6931,860.794,0.00381739,500000,500889,2.83445e+06
5,500,1,20 mm budget,0.02,W (upper),3000 dedicated,10000,5e+07,32.233,8.01162,258.238,1,1.11111,28.6931,860.794,0.00381739,5000,5889.49,33327.7
5,500,1,20 mm budget,0.02,W (upper),3000 dedicated,10000,5e+08,32.233,8.01162,258.238,1,1.11111,28.6931,860.794,0.00381739,50000,50889.5,287976
5,500,1,20 mm budget,0.02,W (upper),3000 dedicated,100000,5e+07,32.233,8.01162,258.238,1,1.11111,28.6931,860.794,0.00381739,500,1389.49,7862.91
5,500,1,20 mm budget,0.02,W (upper),3000 dedicated,100000,5e+08,32.233,8.01162,258.238,1,1.11111,28.6931,860.794,0.00381739,5000,5889.49,33327.7
5,500,1,20 mm budget,0.02,W (upper),7000 rideshare,1000,5e+07,32.233,8.01162,258.238,1,1.11111,28.6931,2008.52,0.00381739,50000,52037.2,294470
5,500,1,20 mm budget,0.02,W (upper),7000 rideshare,1000,5e+08,32.233,8.01162,258.238,1,1.11111,28.6931,2008.52,0.00381739,500000,502037,2.84095e+06
5,500,1,20 mm budget,0.02,W (upper),7000 rideshare,10000,5e+07,32.233,8.01162,258.238,1,1.11111,28.6931,2008.52,0.00381739,5000,7037.22,39822.5
5,500,1,20 mm budget,0.02,W (upper),7000 rideshare,10000,5e+08,32.233,8.01162,258.238,1,1.11111,28.6931,2008.52,0.00381739,50000,52037.2,294470
5,500,1,20 mm budget,0.02,W (upper),7000 rideshare,100000,5e+07,32.233,8.01162,258.238,1,1.11111,28.6931,2008.52,0.00381739,500,2537.22,14357.7
5,500,1,20 mm budget,0.02,W (upper),7000 rideshare,100000,5e+08,32.233,8.01162,258.238,1,1.11111,28.6931,2008.52,0.00381739,5000,7037.22,39822.5
5,500,1,100 mm budget,0.1,Re (2026-07-22 spot),3000 dedicated,1000,5e+07,32.233,200.29,6455.95,1,1.11111,52243,21519.8,0.0954348,50000,123763,700355
5,500,1,100 mm budget,0.1,Re (2026-07-22 spot),3000 dedicated,1000,5e+08,32.233,200.29,6455.95,1,1.11111,52243,21519.8,0.0954348,500000,573763,3.24683e+06
5,500,1,100 mm budget,0.1,Re (2026-07-22 spot),3000 dedicated,10000,5e+07,32.233,200.29,6455.95,1,1.11111,52243,21519.8,0.0954348,5000,78763,445707
5,500,1,100 mm budget,0.1,Re (2026-07-22 spot),3000 dedicated,10000,5e+08,32.233,200.29,6455.95,1,1.11111,52243,21519.8,0.0954348,50000,123763,700355
5,500,1,100 mm budget,0.1,Re (2026-07-22 spot),3000 dedicated,100000,5e+07,32.233,200.29,6455.95,1,1.11111,52243,21519.8,0.0954348,500,74263,420242
5,500,1,100 mm budget,0.1,Re (2026-07-22 spot),3000 dedicated,100000,5e+08,32.233,200.29,6455.95,1,1.11111,52243,21519.8,0.0954348,5000,78763,445707
5,500,1,100 mm budget,0.1,Re (2026-07-22 spot),7000 rideshare,1000,5e+07,32.233,200.29,6455.95,1,1.11111,52243,50213,0.0954348,50000,152456,862725
5,500,1,100 mm budget,0.1,Re (2026-07-22 spot),7000 rideshare,1000,5e+08,32.233,200.29,6455.95,1,1.11111,52243,50213,0.0954348,500000,602456,3.4092e+06
5,500,1,100 mm budget,0.1,Re (2026-07-22 spot),7000 rideshare,10000,5e+07,32.233,200.29,6455.95,1,1.11111,52243,50213,0.0954348,5000,107456,608077
5,500,1,100 mm budget,0.1,Re (2026-07-22 spot),7000 rideshare,10000,5e+08,32.233,200.29,6455.95,1,1.11111,52243,50213,0.0954348,50000,152456,862725
5,500,1,100 mm budget,0.1,Re (2026-07-22 spot),7000 rideshare,100000,5e+07,32.233,200.29,6455.95,1,1.11111,52243,50213,0.0954348,500,102956,582612
5,500,1,100 mm budget,0.1,Re (2026-07-22 spot),7000 rideshare,100000,5e+08,32.233,200.29,6455.95,1,1.11111,52243,50213,0.0954348,5000,107456,608077
5,500,1,100 mm budget,0.1,Re (2025 avg),3000 dedicated,1000,5e+07,32.233,200.29,6455.95,1,1.11111,17832.8,21519.8,0.0954348,50000,89352.7,505633
5,500,1,100 mm budget,0.1,Re (2025 avg),3000 dedicated,1000,5e+08,32.233,200.29,6455.95,1,1.11111,17832.8,21519.8,0.0954348,500000,539353,3.05211e+06
5,500,1,100 mm budget,0.1,Re (2025 avg),3000 dedicated,10000,5e+07,32.233,200.29,6455.95,1,1.11111,17832.8,21519.8,0.0954348,5000,44352.7,250985
5,500,1,100 mm budget,0.1,Re (2025 avg),3000 dedicated,10000,5e+08,32.233,200.29,6455.95,1,1.11111,17832.8,21519.8,0.0954348,50000,89352.7,505633
5,500,1,100 mm budget,0.1,Re (2025 avg),3000 dedicated,100000,5e+07,32.233,200.29,6455.95,1,1.11111,17832.8,21519.8,0.0954348,500,39852.7,225520
5,500,1,100 mm budget,0.1,Re (2025 avg),3000 dedicated,100000,5e+08,32.233,200.29,6455.95,1,1.11111,17832.8,21519.8,0.0954348,5000,44352.7,250985
5,500,1,100 mm budget,0.1,Re (2025 avg),7000 rideshare,1000,5e+07,32.233,200.29,6455.95,1,1.11111,17832.8,50213,0.0954348,50000,118046,668003
5,500,1,100 mm budget,0.1,Re (2025 avg),7000 rideshare,1000,5e+08,32.233,200.29,6455.95,1,1.11111,17832.8,50213,0.0954348,500000,568046,3.21448e+06
5,500,1,100 mm budget,0.1,Re (2025 avg),7000 rideshare,10000,5e+07,32.233,200.29,6455.95,1,1.11111,17832.8,50213,0.0954348,5000,73045.9,413355
5,500,1,100 mm budget,0.1,Re (2025 avg),7000 rideshare,10000,5e+08,32.233,200.29,6455.95,1,1.11111,17832.8,50213,0.0954348,50000,118046,668003
5,500,1,100 mm budget,0.1,Re (2025 avg),7000 rideshare,100000,5e+07,32.233,200.29,6455.95,1,1.11111,17832.8,50213,0.0954348,500,68545.9,387890
5,500,1,100 mm budget,0.1,Re (2025 avg),7000 rideshare,100000,5e+08,32.233,200.29,6455.95,1,1.11111,17832.8,50213,0.0954348,5000,73045.9,413355
5,500,1,100 mm budget,0.1,W (upper),3000 dedicated,1000,5e+07,32.233,200.29,6455.95,1,1.11111,717.328,21519.8,0.0954348,50000,72237.3,408779
5,500,1,100 mm budget,0.1,W (upper),3000 dedicated,1000,5e+08,32.233,200.29,6455.95,1,1.11111,717.328,21519.8,0.0954348,500000,522237,2.95526e+06
5,500,1,100 mm budget,0.1,W (upper),3000 dedicated,10000,5e+07,32.233,200.29,6455.95,1,1.11111,717.328,21519.8,0.0954348,5000,27237.3,154131
5,500,1,100 mm budget,0.1,W (upper),3000 dedicated,10000,5e+08,32.233,200.29,6455.95,1,1.11111,717.328,21519.8,0.0954348,50000,72237.3,408779
5,500,1,100 mm budget,0.1,W (upper),3000 dedicated,100000,5e+07,32.233,200.29,6455.95,1,1.11111,717.328,21519.8,0.0954348,500,22737.3,128667
5,500,1,100 mm budget,0.1,W (upper),3000 dedicated,100000,5e+08,32.233,200.29,6455.95,1,1.11111,717.328,21519.8,0.0954348,5000,27237.3,154131
5,500,1,100 mm budget,0.1,W (upper),7000 rideshare,1000,5e+07,32.233,200.29,6455.95,1,1.11111,717.328,50213,0.0954348,50000,100930,571149
5,500,1,100 mm budget,0.1,W (upper),7000 rideshare,1000,5e+08,32.233,200.29,6455.95,1,1.11111,717.328,50213,0.0954348,500000,550930,3.11763e+06
5,500,1,100 mm budget,0.1,W (upper),7000 rideshare,10000,5e+07,32.233,200.29,6455.95,1,1.11111,717.328,50213,0.0954348,5000,55930.4,316501
5,500,1,100 mm budget,0.1,W (upper),7000 rideshare,10000,5e+08,32.233,200.29,6455.95,1,1.11111,717.328,50213,0.0954348,50000,100930,571149
5,500,1,100 mm budget,0.1,W (upper),7000 rideshare,100000,5e+07,32.233,200.29,6455.95,1,1.11111,717.328,50213,0.0954348,500,51430.4,291037
5,500,1,100 mm budget,0.1,W (upper),7000 rideshare,100000,5e+08,32.233,200.29,6455.95,1,1.11111,717.328,50213,0.0954348,5000,55930.4,316501
5,500,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),3000 dedicated,1000,5e+07,21.4886,0.673777,14.4786,1,1.11111,117.164,48.2618,0.000214028,50000,50165.4,283878
5,500,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),3000 dedicated,1000,5e+08,21.4886,0.673777,14.4786,1,1.11111,117.164,48.2618,0.000214028,500000,500165,2.83036e+06
5,500,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),3000 dedicated,10000,5e+07,21.4886,0.673777,14.4786,1,1.11111,117.164,48.2618,0.000214028,5000,5165.43,29230.3
5,500,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),3000 dedicated,10000,5e+08,21.4886,0.673777,14.4786,1,1.11111,117.164,48.2618,0.000214028,50000,50165.4,283878
5,500,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),3000 dedicated,100000,5e+07,21.4886,0.673777,14.4786,1,1.11111,117.164,48.2618,0.000214028,500,665.426,3765.54
5,500,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),3000 dedicated,100000,5e+08,21.4886,0.673777,14.4786,1,1.11111,117.164,48.2618,0.000214028,5000,5165.43,29230.3
5,500,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),7000 rideshare,1000,5e+07,21.4886,0.673777,14.4786,1,1.11111,117.164,112.611,0.000214028,50000,50229.8,284242
5,500,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),7000 rideshare,1000,5e+08,21.4886,0.673777,14.4786,1,1.11111,117.164,112.611,0.000214028,500000,500230,2.83072e+06
5,500,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),7000 rideshare,10000,5e+07,21.4886,0.673777,14.4786,1,1.11111,117.164,112.611,0.000214028,5000,5229.77,29594.5
5,500,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),7000 rideshare,10000,5e+08,21.4886,0.673777,14.4786,1,1.11111,117.164,112.611,0.000214028,50000,50229.8,284242
5,500,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),7000 rideshare,100000,5e+07,21.4886,0.673777,14.4786,1,1.11111,117.164,112.611,0.000214028,500,729.775,4129.68
5,500,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),7000 rideshare,100000,5e+08,21.4886,0.673777,14.4786,1,1.11111,117.164,112.611,0.000214028,5000,5229.77,29594.5
5,500,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),3000 dedicated,1000,5e+07,21.4886,0.673777,14.4786,1,1.11111,39.993,48.2618,0.000214028,50000,50088.3,283442
5,500,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),3000 dedicated,1000,5e+08,21.4886,0.673777,14.4786,1,1.11111,39.993,48.2618,0.000214028,500000,500088,2.82992e+06
5,500,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),3000 dedicated,10000,5e+07,21.4886,0.673777,14.4786,1,1.11111,39.993,48.2618,0.000214028,5000,5088.26,28793.6
5,500,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),3000 dedicated,10000,5e+08,21.4886,0.673777,14.4786,1,1.11111,39.993,48.2618,0.000214028,50000,50088.3,283442
5,500,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),3000 dedicated,100000,5e+07,21.4886,0.673777,14.4786,1,1.11111,39.993,48.2618,0.000214028,500,588.255,3328.84
5,500,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),3000 dedicated,100000,5e+08,21.4886,0.673777,14.4786,1,1.11111,39.993,48.2618,0.000214028,5000,5088.26,28793.6
5,500,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),7000 rideshare,1000,5e+07,21.4886,0.673777,14.4786,1,1.11111,39.993,112.611,0.000214028,50000,50152.6,283806
5,500,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),7000 rideshare,1000,5e+08,21.4886,0.673777,14.4786,1,1.11111,39.993,112.611,0.000214028,500000,500153,2.83028e+06
5,500,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),7000 rideshare,10000,5e+07,21.4886,0.673777,14.4786,1,1.11111,39.993,112.611,0.000214028,5000,5152.6,29157.8
5,500,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),7000 rideshare,10000,5e+08,21.4886,0.673777,14.4786,1,1.11111,39.993,112.611,0.000214028,50000,50152.6,283806
5,500,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),7000 rideshare,100000,5e+07,21.4886,0.673777,14.4786,1,1.11111,39.993,112.611,0.000214028,500,652.604,3692.98
5,500,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),7000 rideshare,100000,5e+08,21.4886,0.673777,14.4786,1,1.11111,39.993,112.611,0.000214028,5000,5152.6,29157.8
5,500,1.5,"design (R=10 m, 200 µrad)",0.0058,W (upper),3000 dedicated,1000,5e+07,21.4886,0.673777,14.4786,1,1.11111,1.60873,48.2618,0.000214028,50000,50049.9,283224
5,500,1.5,"design (R=10 m, 200 µrad)",0.0058,W (upper),3000 dedicated,1000,5e+08,21.4886,0.673777,14.4786,1,1.11111,1.60873,48.2618,0.000214028,500000,500050,2.8297e+06
5,500,1.5,"design (R=10 m, 200 µrad)",0.0058,W (upper),3000 dedicated,10000,5e+07,21.4886,0.673777,14.4786,1,1.11111,1.60873,48.2618,0.000214028,5000,5049.87,28576.4
5,500,1.5,"design (R=10 m, 200 µrad)",0.0058,W (upper),3000 dedicated,10000,5e+08,21.4886,0.673777,14.4786,1,1.11111,1.60873,48.2618,0.000214028,50000,50049.9,283224
5,500,1.5,"design (R=10 m, 200 µrad)",0.0058,W (upper),3000 dedicated,100000,5e+07,21.4886,0.673777,14.4786,1,1.11111,1.60873,48.2618,0.000214028,500,549.871,3111.63
5,500,1.5,"design (R=10 m, 200 µrad)",0.0058,W (upper),3000 dedicated,100000,5e+08,21.4886,0.673777,14.4786,1,1.11111,1.60873,48.2618,0.000214028,5000,5049.87,28576.4
5,500,1.5,"design (R=10 m, 200 µrad)",0.0058,W (upper),7000 rideshare,1000,5e+07,21.4886,0.673777,14.4786,1,1.11111,1.60873,112.611,0.000214028,50000,50114.2,283588
5,500,1.5,"design (R=10 m, 200 µrad)",0.0058,W (upper),7000 rideshare,1000,5e+08,21.4886,0.673777,14.4786,1,1.11111,1.60873,112.611,0.000214028,500000,500114,2.83007e+06
5,500,1.5,"design (R=10 m, 200 µrad)",0.0058,W (upper),7000 rideshare,10000,5e+07,21.4886,0.673777,14.4786,1,1.11111,1.60873,112.611,0.000214028,5000,5114.22,28940.6
5,500,1.5,"design (R=10 m, 200 µrad)",0.0058,W (upper),7000 rideshare,10000,5e+08,21.4886,0.673777,14.4786,1,1.11111,1.60873,112.611,0.000214028,50000,50114.2,283588
5,500,1.5,"design (R=10 m, 200 µrad)",0.0058,W (upper),7000 rideshare,100000,5e+07,21.4886,0.673777,14.4786,1,1.11111,1.60873,112.611,0.000214028,500,614.22,3475.77
5,500,1.5,"design (R=10 m, 200 µrad)",0.0058,W (upper),7000 rideshare,100000,5e+08,21.4886,0.673777,14.4786,1,1.11111,1.60873,112.611,0.000214028,5000,5114.22,28940.6
5,500,1.5,20 mm budget,0.02,Re (2026-07-22 spot),3000 dedicated,1000,5e+07,21.4886,8.01162,172.159,1,1.11111,1393.15,573.863,0.00254493,50000,51967,294073
5,500,1.5,20 mm budget,0.02,Re (2026-07-22 spot),3000 dedicated,1000,5e+08,21.4886,8.01162,172.159,1,1.11111,1393.15,573.863,0.00254493,500000,501967,2.84055e+06
5,500,1.5,20 mm budget,0.02,Re (2026-07-22 spot),3000 dedicated,10000,5e+07,21.4886,8.01162,172.159,1,1.11111,1393.15,573.863,0.00254493,5000,6967.01,39425.2
5,500,1.5,20 mm budget,0.02,Re (2026-07-22 spot),3000 dedicated,10000,5e+08,21.4886,8.01162,172.159,1,1.11111,1393.15,573.863,0.00254493,50000,51967,294073
5,500,1.5,20 mm budget,0.02,Re (2026-07-22 spot),3000 dedicated,100000,5e+07,21.4886,8.01162,172.159,1,1.11111,1393.15,573.863,0.00254493,500,2467.01,13960.4
5,500,1.5,20 mm budget,0.02,Re (2026-07-22 spot),3000 dedicated,100000,5e+08,21.4886,8.01162,172.159,1,1.11111,1393.15,573.863,0.00254493,5000,6967.01,39425.2
5,500,1.5,20 mm budget,0.02,Re (2026-07-22 spot),7000 rideshare,1000,5e+07,21.4886,8.01162,172.159,1,1.11111,1393.15,1339.01,0.00254493,50000,52732.2,298403
5,500,1.5,20 mm budget,0.02,Re (2026-07-22 spot),7000 rideshare,1000,5e+08,21.4886,8.01162,172.159,1,1.11111,1393.15,1339.01,0.00254493,500000,502732,2.84488e+06
5,500,1.5,20 mm budget,0.02,Re (2026-07-22 spot),7000 rideshare,10000,5e+07,21.4886,8.01162,172.159,1,1.11111,1393.15,1339.01,0.00254493,5000,7732.16,43755.1
5,500,1.5,20 mm budget,0.02,Re (2026-07-22 spot),7000 rideshare,10000,5e+08,21.4886,8.01162,172.159,1,1.11111,1393.15,1339.01,0.00254493,50000,52732.2,298403
5,500,1.5,20 mm budget,0.02,Re (2026-07-22 spot),7000 rideshare,100000,5e+07,21.4886,8.01162,172.159,1,1.11111,1393.15,1339.01,0.00254493,500,3232.16,18290.3
5,500,1.5,20 mm budget,0.02,Re (2026-07-22 spot),7000 rideshare,100000,5e+08,21.4886,8.01162,172.159,1,1.11111,1393.15,1339.01,0.00254493,5000,7732.16,43755.1
5,500,1.5,20 mm budget,0.02,Re (2025 avg),3000 dedicated,1000,5e+07,21.4886,8.01162,172.159,1,1.11111,475.541,573.863,0.00254493,50000,51049.4,288881
5,500,1.5,20 mm budget,0.02,Re (2025 avg),3000 dedicated,1000,5e+08,21.4886,8.01162,172.159,1,1.11111,475.541,573.863,0.00254493,500000,501049,2.83536e+06
5,500,1.5,20 mm budget,0.02,Re (2025 avg),3000 dedicated,10000,5e+07,21.4886,8.01162,172.159,1,1.11111,475.541,573.863,0.00254493,5000,6049.41,34232.6
5,500,1.5,20 mm budget,0.02,Re (2025 avg),3000 dedicated,10000,5e+08,21.4886,8.01162,172.159,1,1.11111,475.541,573.863,0.00254493,50000,51049.4,288881
5,500,1.5,20 mm budget,0.02,Re (2025 avg),3000 dedicated,100000,5e+07,21.4886,8.01162,172.159,1,1.11111,475.541,573.863,0.00254493,500,1549.41,8767.84
5,500,1.5,20 mm budget,0.02,Re (2025 avg),3000 dedicated,100000,5e+08,21.4886,8.01162,172.159,1,1.11111,475.541,573.863,0.00254493,5000,6049.41,34232.6
5,500,1.5,20 mm budget,0.02,Re (2025 avg),7000 rideshare,1000,5e+07,21.4886,8.01162,172.159,1,1.11111,475.541,1339.01,0.00254493,50000,51814.6,293210
5,500,1.5,20 mm budget,0.02,Re (2025 avg),7000 rideshare,1000,5e+08,21.4886,8.01162,172.159,1,1.11111,475.541,1339.01,0.00254493,500000,501815,2.83969e+06
5,500,1.5,20 mm budget,0.02,Re (2025 avg),7000 rideshare,10000,5e+07,21.4886,8.01162,172.159,1,1.11111,475.541,1339.01,0.00254493,5000,6814.56,38562.5
5,500,1.5,20 mm budget,0.02,Re (2025 avg),7000 rideshare,10000,5e+08,21.4886,8.01162,172.159,1,1.11111,475.541,1339.01,0.00254493,50000,51814.6,293210
5,500,1.5,20 mm budget,0.02,Re (2025 avg),7000 rideshare,100000,5e+07,21.4886,8.01162,172.159,1,1.11111,475.541,1339.01,0.00254493,500,2314.56,13097.7
5,500,1.5,20 mm budget,0.02,Re (2025 avg),7000 rideshare,100000,5e+08,21.4886,8.01162,172.159,1,1.11111,475.541,1339.01,0.00254493,5000,6814.56,38562.5
5,500,1.5,20 mm budget,0.02,W (upper),3000 dedicated,1000,5e+07,21.4886,8.01162,172.159,1,1.11111,19.1288,573.863,0.00254493,50000,50593,286298
5,500,1.5,20 mm budget,0.02,W (upper),3000 dedicated,1000,5e+08,21.4886,8.01162,172.159,1,1.11111,19.1288,573.863,0.00254493,500000,500593,2.83278e+06
5,500,1.5,20 mm budget,0.02,W (upper),3000 dedicated,10000,5e+07,21.4886,8.01162,172.159,1,1.11111,19.1288,573.863,0.00254493,5000,5592.99,31649.9
5,500,1.5,20 mm budget,0.02,W (upper),3000 dedicated,10000,5e+08,21.4886,8.01162,172.159,1,1.11111,19.1288,573.863,0.00254493,50000,50593,286298
5,500,1.5,20 mm budget,0.02,W (upper),3000 dedicated,100000,5e+07,21.4886,8.01162,172.159,1,1.11111,19.1288,573.863,0.00254493,500,1092.99,6185.08
5,500,1.5,20 mm budget,0.02,W (upper),3000 dedicated,100000,5e+08,21.4886,8.01162,172.159,1,1.11111,19.1288,573.863,0.00254493,5000,5592.99,31649.9
5,500,1.5,20 mm budget,0.02,W (upper),7000 rideshare,1000,5e+07,21.4886,8.01162,172.159,1,1.11111,19.1288,1339.01,0.00254493,50000,51358.1,290628
5,500,1.5,20 mm budget,0.02,W (upper),7000 rideshare,1000,5e+08,21.4886,8.01162,172.159,1,1.11111,19.1288,1339.01,0.00254493,500000,501358,2.83711e+06
5,500,1.5,20 mm budget,0.02,W (upper),7000 rideshare,10000,5e+07,21.4886,8.01162,172.159,1,1.11111,19.1288,1339.01,0.00254493,5000,6358.14,35979.7
5,500,1.5,20 mm budget,0.02,W (upper),7000 rideshare,10000,5e+08,21.4886,8.01162,172.159,1,1.11111,19.1288,1339.01,0.00254493,50000,51358.1,290628
5,500,1.5,20 mm budget,0.02,W (upper),7000 rideshare,100000,5e+07,21.4886,8.01162,172.159,1,1.11111,19.1288,1339.01,0.00254493,500,1858.14,10514.9
5,500,1.5,20 mm budget,0.02,W (upper),7000 rideshare,100000,5e+08,21.4886,8.01162,172.159,1,1.11111,19.1288,1339.01,0.00254493,5000,6358.14,35979.7
5,500,1.5,100 mm budget,0.1,Re (2026-07-22 spot),3000 dedicated,1000,5e+07,21.4886,200.29,4303.97,1,1.11111,34828.7,14346.6,0.0636232,50000,99175.3,561217
5,500,1.5,100 mm budget,0.1,Re (2026-07-22 spot),3000 dedicated,1000,5e+08,21.4886,200.29,4303.97,1,1.11111,34828.7,14346.6,0.0636232,500000,549175,3.1077e+06
5,500,1.5,100 mm budget,0.1,Re (2026-07-22 spot),3000 dedicated,10000,5e+07,21.4886,200.29,4303.97,1,1.11111,34828.7,14346.6,0.0636232,5000,54175.3,306570
5,500,1.5,100 mm budget,0.1,Re (2026-07-22 spot),3000 dedicated,10000,5e+08,21.4886,200.29,4303.97,1,1.11111,34828.7,14346.6,0.0636232,50000,99175.3,561217
5,500,1.5,100 mm budget,0.1,Re (2026-07-22 spot),3000 dedicated,100000,5e+07,21.4886,200.29,4303.97,1,1.11111,34828.7,14346.6,0.0636232,500,49675.3,281105
5,500,1.5,100 mm budget,0.1,Re (2026-07-22 spot),3000 dedicated,100000,5e+08,21.4886,200.29,4303.97,1,1.11111,34828.7,14346.6,0.0636232,5000,54175.3,306570
5,500,1.5,100 mm budget,0.1,Re (2026-07-22 spot),7000 rideshare,1000,5e+07,21.4886,200.29,4303.97,1,1.11111,34828.7,33475.3,0.0636232,50000,118304,669464
5,500,1.5,100 mm budget,0.1,Re (2026-07-22 spot),7000 rideshare,1000,5e+08,21.4886,200.29,4303.97,1,1.11111,34828.7,33475.3,0.0636232,500000,568304,3.21594e+06
5,500,1.5,100 mm budget,0.1,Re (2026-07-22 spot),7000 rideshare,10000,5e+07,21.4886,200.29,4303.97,1,1.11111,34828.7,33475.3,0.0636232,5000,73304.1,414816
5,500,1.5,100 mm budget,0.1,Re (2026-07-22 spot),7000 rideshare,10000,5e+08,21.4886,200.29,4303.97,1,1.11111,34828.7,33475.3,0.0636232,50000,118304,669464
5,500,1.5,100 mm budget,0.1,Re (2026-07-22 spot),7000 rideshare,100000,5e+07,21.4886,200.29,4303.97,1,1.11111,34828.7,33475.3,0.0636232,500,68804.1,389351
5,500,1.5,100 mm budget,0.1,Re (2026-07-22 spot),7000 rideshare,100000,5e+08,21.4886,200.29,4303.97,1,1.11111,34828.7,33475.3,0.0636232,5000,73304.1,414816
5,500,1.5,100 mm budget,0.1,Re (2025 avg),3000 dedicated,1000,5e+07,21.4886,200.29,4303.97,1,1.11111,11888.5,14346.6,0.0636232,50000,76235.1,431403
5,500,1.5,100 mm budget,0.1,Re (2025 avg),3000 dedicated,1000,5e+08,21.4886,200.29,4303.97,1,1.11111,11888.5,14346.6,0.0636232,500000,526235,2.97788e+06
5,500,1.5,100 mm budget,0.1,Re (2025 avg),3000 dedicated,10000,5e+07,21.4886,200.29,4303.97,1,1.11111,11888.5,14346.6,0.0636232,5000,31235.1,176755
5,500,1.5,100 mm budget,0.1,Re (2025 avg),3000 dedicated,10000,5e+08,21.4886,200.29,4303.97,1,1.11111,11888.5,14346.6,0.0636232,50000,76235.1,431403
5,500,1.5,100 mm budget,0.1,Re (2025 avg),3000 dedicated,100000,5e+07,21.4886,200.29,4303.97,1,1.11111,11888.5,14346.6,0.0636232,500,26735.1,151290
5,500,1.5,100 mm budget,0.1,Re (2025 avg),3000 dedicated,100000,5e+08,21.4886,200.29,4303.97,1,1.11111,11888.5,14346.6,0.0636232,5000,31235.1,176755
5,500,1.5,100 mm budget,0.1,Re (2025 avg),7000 rideshare,1000,5e+07,21.4886,200.29,4303.97,1,1.11111,11888.5,33475.3,0.0636232,50000,95363.9,539649
5,500,1.5,100 mm budget,0.1,Re (2025 avg),7000 rideshare,1000,5e+08,21.4886,200.29,4303.97,1,1.11111,11888.5,33475.3,0.0636232,500000,545364,3.08613e+06
5,500,1.5,100 mm budget,0.1,Re (2025 avg),7000 rideshare,10000,5e+07,21.4886,200.29,4303.97,1,1.11111,11888.5,33475.3,0.0636232,5000,50363.9,285001
5,500,1.5,100 mm budget,0.1,Re (2025 avg),7000 rideshare,10000,5e+08,21.4886,200.29,4303.97,1,1.11111,11888.5,33475.3,0.0636232,50000,95363.9,539649
5,500,1.5,100 mm budget,0.1,Re (2025 avg),7000 rideshare,100000,5e+07,21.4886,200.29,4303.97,1,1.11111,11888.5,33475.3,0.0636232,500,45863.9,259537
5,500,1.5,100 mm budget,0.1,Re (2025 avg),7000 rideshare,100000,5e+08,21.4886,200.29,4303.97,1,1.11111,11888.5,33475.3,0.0636232,5000,50363.9,285001
5,500,1.5,100 mm budget,0.1,W (upper),3000 dedicated,1000,5e+07,21.4886,200.29,4303.97,1,1.11111,478.219,14346.6,0.0636232,50000,64824.8,366834
5,500,1.5,100 mm budget,0.1,W (upper),3000 dedicated,1000,5e+08,21.4886,200.29,4303.97,1,1.11111,478.219,14346.6,0.0636232,500000,514825,2.91331e+06
