R_m,tau_ms,u_m_s,pointing_urad,muzzle_frac,lidar_bw,sigma_range_m,tof_s,t_go_s,sigma_pos_m,sigma_pos_snr10_m,sigma_v_m_s,a_rel_m_s2,term_vel_extrap_m,term_rel_accel_m,term_pointing_m,term_muzzle_m,term_range_m,d_miss_M1_v4_m,d_miss_M2_coorbital_m,d_miss_M3_extrapolating_m,penalty_M3,penalty_M1,M_launch_M3_g,M_launch_M1_g,p_hit_plan_M1,p_hit_plan_M3
10,0.1,10,1000,0.001,1 MHz (plan spec),33.5178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.01,0.000161551,0.541483,0.0619,0.0100513,0.541576,146865,1918.59,23661.4,309.104,0.98682,0.362186
10,0.1,10,1000,0.001,100 MHz,0.335178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.01,0.000161551,0.00541483,0.0619,0.0100513,0.0113732,64.7687,1918.59,10.4349,309.104,0.98682,0.999552
10,0.1,10,1000,0.001,1 GHz,0.0335178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.01,0.000161551,0.000541483,0.0619,0.0100513,0.0100161,50.234,1918.59,8.0932,309.104,0.98682,0.999653
10,0.1,10,1000,0.01,1 MHz (plan spec),33.5178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.01,0.00161551,0.541483,0.0619,0.010179,0.541578,146866,1918.59,23661.6,309.104,0.98682,0.362183
10,0.1,10,1000,0.01,100 MHz,0.335178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.01,0.00161551,0.00541483,0.0619,0.010179,0.0114862,66.0624,1918.59,10.6433,309.104,0.98682,0.999543
10,0.1,10,1000,0.01,1 GHz,0.0335178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.01,0.00161551,0.000541483,0.0619,0.010179,0.0101443,51.5278,1918.59,8.30163,309.104,0.98682,0.999644
10,0.1,50,50,0.001,1 MHz (plan spec),33.5178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.0005,0.000807754,2.70742,0.0619,0.00508974,2.70742,3.67037e+06,1918.59,591334,309.104,0.98682,9.48557e-12
10,0.1,50,50,0.001,100 MHz,0.335178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.0005,0.000807754,0.0270742,0.0619,0.00508974,0.0270909,367.491,1918.59,59.2064,309.104,0.98682,0.997462
10,0.1,50,50,0.001,1 GHz,0.0335178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.0005,0.000807754,0.00270742,0.0619,0.00508974,0.00286977,4.12378,1918.59,0.664382,309.104,0.98682,0.999971
10,0.1,50,50,0.01,1 MHz (plan spec),33.5178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.0005,0.00807754,2.70742,0.0619,0.00951314,2.70743,3.67041e+06,1918.59,591339,309.104,0.98682,9.48345e-12
10,0.1,50,50,0.01,100 MHz,0.335178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.0005,0.00807754,0.0270742,0.0619,0.00951314,0.0282579,399.835,1918.59,64.4174,309.104,0.98682,0.997239
10,0.1,50,50,0.01,1 GHz,0.0335178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.0005,0.00807754,0.00270742,0.0619,0.00951314,0.00853404,36.4678,1918.59,5.87533,309.104,0.98682,0.999748
10,0.1,50,200,0.001,1 MHz (plan spec),33.5178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.002,0.000807754,2.70742,0.0619,0.00544569,2.70742,3.67038e+06,1918.59,591334,309.104,0.98682,9.48545e-12
10,0.1,50,200,0.001,100 MHz,0.335178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.002,0.000807754,0.0270742,0.0619,0.00544569,0.02716,369.368,1918.59,59.5089,309.104,0.98682,0.997449
10,0.1,50,200,0.001,1 GHz,0.0335178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.002,0.000807754,0.00270742,0.0619,0.00544569,0.00346202,6.0015,1918.59,0.966901,309.104,0.98682,0.999958
10,0.1,50,200,0.01,1 MHz (plan spec),33.5178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.002,0.00807754,2.70742,0.0619,0.00970823,2.70743,3.67041e+06,1918.59,591339,309.104,0.98682,9.48333e-12
10,0.1,50,200,0.01,100 MHz,0.335178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.002,0.00807754,0.0270742,0.0619,0.00970823,0.0283242,401.713,1918.59,64.7199,309.104,0.98682,0.997226
10,0.1,50,200,0.01,1 GHz,0.0335178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.002,0.00807754,0.00270742,0.0619,0.00970823,0.00875099,38.3455,1918.59,6.17785,309.104,0.98682,0.999735
10,0.1,50,1000,0.001,1 MHz (plan spec),33.5178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.01,0.000807754,2.70742,0.0619,0.0112096,2.70744,3.67042e+06,1918.59,591342,309.104,0.98682,9.4823e-12
10,0.1,50,1000,0.001,100 MHz,0.335178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.01,0.000807754,0.0270742,0.0619,0.0112096,0.0288733,417.438,1918.59,67.2534,309.104,0.98682,0.997118
10,0.1,50,1000,0.001,1 GHz,0.0335178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.01,0.000807754,0.00270742,0.0619,0.0112096,0.0103916,54.0712,1918.59,8.71141,309.104,0.98682,0.999626
10,0.1,50,1000,0.01,1 MHz (plan spec),33.5178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.01,0.00807754,2.70742,0.0619,0.0137931,2.70745,3.67046e+06,1918.59,591347,309.104,0.98682,9.48018e-12
10,0.1,50,1000,0.01,100 MHz,0.335178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.01,0.00807754,0.0270742,0.0619,0.0137931,0.029971,449.782,1918.59,72.4644,309.104,0.98682,0.996895
10,0.1,50,1000,0.01,1 GHz,0.0335178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.01,0.00807754,0.00270742,0.0619,0.0137931,0.013137,86.4152,1918.59,13.9224,309.104,0.98682,0.999403
10,0.1,100,50,0.001,1 MHz (plan spec),33.5178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.0005,0.00161551,5.41483,0.0619,0.0101421,5.41483,1.46815e+07,1918.59,2.36534e+06,309.104,0.98682,8.09571e-45
10,0.1,100,50,0.001,100 MHz,0.335178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.0005,0.00161551,0.0541483,0.0619,0.0101421,0.0541748,1469.58,1918.59,236.764,309.104,0.98682,0.989889
10,0.1,100,50,0.001,1 GHz,0.0335178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.0005,0.00161551,0.00541483,0.0619,0.0101421,0.00567303,16.115,1918.59,2.59629,309.104,0.98682,0.999889
10,0.1,100,50,0.01,1 MHz (plan spec),33.5178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.0005,0.0161551,5.41483,0.0619,0.0190063,5.41486,1.46816e+07,1918.59,2.36536e+06,309.104,0.98682,8.08847e-45
10,0.1,100,50,0.01,100 MHz,0.335178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.0005,0.0161551,0.0541483,0.0619,0.0190063,0.0565091,1598.96,1918.59,257.608,309.104,0.98682,0.989004
10,0.1,100,50,0.01,1 GHz,0.0335178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.0005,0.0161551,0.00541483,0.0619,0.0190063,0.0170458,145.491,1918.59,23.4401,309.104,0.98682,0.998994
10,0.1,100,200,0.001,1 MHz (plan spec),33.5178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.002,0.00161551,5.41483,0.0619,0.0103254,5.41483,1.46815e+07,1918.59,2.36534e+06,309.104,0.98682,8.09561e-45
10,0.1,100,200,0.001,100 MHz,0.335178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.002,0.00161551,0.0541483,0.0619,0.0103254,0.0542094,1471.46,1918.59,237.067,309.104,0.98682,0.989876
10,0.1,100,200,0.001,1 GHz,0.0335178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.002,0.00161551,0.00541483,0.0619,0.0103254,0.00599444,17.9927,1918.59,2.89881,309.104,0.98682,0.999876
10,0.1,100,200,0.01,1 MHz (plan spec),33.5178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.002,0.0161551,5.41483,0.0619,0.0191047,5.41486,1.46816e+07,1918.59,2.36536e+06,309.104,0.98682,8.08837e-45
10,0.1,100,200,0.01,100 MHz,0.335178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.002,0.0161551,0.0541483,0.0619,0.0191047,0.0565423,1600.84,1918.59,257.911,309.104,0.98682,0.988991
10,0.1,100,200,0.01,1 GHz,0.0335178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.002,0.0161551,0.00541483,0.0619,0.0191047,0.0171555,147.369,1918.59,23.7426,309.104,0.98682,0.998981
10,0.1,100,1000,0.001,1 MHz (plan spec),33.5178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.01,0.00161551,5.41483,0.0619,0.0142342,5.41484,1.46815e+07,1918.59,2.36534e+06,309.104,0.98682,8.09292e-45
10,0.1,100,1000,0.001,100 MHz,0.335178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.01,0.00161551,0.0541483,0.0619,0.0142342,0.0550877,1519.53,1918.59,244.811,309.104,0.98682,0.989547
10,0.1,100,1000,0.001,1 GHz,0.0335178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.01,0.00161551,0.00541483,0.0619,0.0142342,0.0114862,66.0624,1918.59,10.6433,309.104,0.98682,0.999543
10,0.1,100,1000,0.01,1 MHz (plan spec),33.5178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.01,0.0161551,5.41483,0.0619,0.0214707,5.41487,1.46817e+07,1918.59,2.36536e+06,309.104,0.98682,8.08568e-45
10,0.1,100,1000,0.01,100 MHz,0.335178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.01,0.0161551,0.0541483,0.0619,0.0214707,0.0573849,1648.91,1918.59,265.655,309.104,0.98682,0.988662
10,0.1,100,1000,0.01,1 GHz,0.0335178,0.0161551,0.0162551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.09701e-09,4.28419e-09,0.01,0.0161551,0.00541483,0.0619,0.0214707,0.0197563,195.439,1918.59,31.4871,309.104,0.98682,0.998649
10,1,1,50,0.001,1 MHz (plan spec),33.5178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.0005,1.61551e-05,0.0541483,0.619,0.0011195,0.0541507,1468.28,191859,236.554,30910.3,0.265342,0.989898
10,1,1,50,0.001,100 MHz,0.335178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.0005,1.61551e-05,0.000541483,0.619,0.0011195,0.00073925,0.273642,191859,0.0440864,30910.3,0.265342,0.999998
10,1,1,50,0.001,1 GHz,0.0335178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.0005,1.61551e-05,5.41483e-05,0.619,0.0011195,0.00050618,0.128295,191859,0.0206696,30910.3,0.265342,0.999999
10,1,1,50,0.01,1 MHz (plan spec),33.5178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.0005,0.000161551,0.0541483,0.619,0.00113098,0.0541509,1468.29,191859,236.556,30910.3,0.265342,0.989898
10,1,1,50,0.01,100 MHz,0.335178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.0005,0.000161551,0.000541483,0.619,0.00113098,0.000756524,0.286579,191859,0.0461708,30910.3,0.265342,0.999998
10,1,1,50,0.01,1 GHz,0.0335178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.0005,0.000161551,5.41483e-05,0.619,0.00113098,0.000531089,0.141233,191859,0.022754,30910.3,0.265342,0.999999
10,1,1,200,0.001,1 MHz (plan spec),33.5178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.002,1.61551e-05,0.0541483,0.619,0.0022368,0.0541853,1470.15,191859,236.856,30910.3,0.265342,0.989885
10,1,1,200,0.001,100 MHz,0.335178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.002,1.61551e-05,0.000541483,0.619,0.0022368,0.0020728,2.15136,191859,0.346606,30910.3,0.265342,0.999985
10,1,1,200,0.001,1 GHz,0.0335178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.002,1.61551e-05,5.41483e-05,0.619,0.0022368,0.00200155,2.00602,191859,0.323189,30910.3,0.265342,0.999986
10,1,1,200,0.01,1 MHz (plan spec),33.5178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.002,0.000161551,0.0541483,0.619,0.00224257,0.0541855,1470.17,191859,236.859,30910.3,0.265342,0.989885
10,1,1,200,0.01,100 MHz,0.335178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.002,0.000161551,0.000541483,0.619,0.00224257,0.00207902,2.1643,191859,0.348691,30910.3,0.265342,0.999985
10,1,1,200,0.01,1 GHz,0.0335178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.002,0.000161551,5.41483e-05,0.619,0.00224257,0.002008,2.01896,191859,0.325274,30910.3,0.265342,0.999986
10,1,1,1000,0.001,1 MHz (plan spec),33.5178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.01,1.61551e-05,0.0541483,0.619,0.01005,0.055064,1518.22,191859,244.601,30910.3,0.265342,0.989556
10,1,1,1000,0.001,100 MHz,0.335178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.01,1.61551e-05,0.000541483,0.619,0.01005,0.0100148,50.2211,191859,8.09111,30910.3,0.265342,0.999653
10,1,1,1000,0.001,1 GHz,0.0335178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.01,1.61551e-05,5.41483e-05,0.619,0.01005,0.0100003,50.0757,191859,8.0677,30910.3,0.265342,0.999654
10,1,1,1000,0.01,1 MHz (plan spec),33.5178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.01,0.000161551,0.0541483,0.619,0.0100513,0.0550642,1518.24,191859,244.603,30910.3,0.265342,0.989556
10,1,1,1000,0.01,100 MHz,0.335178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.01,0.000161551,0.000541483,0.619,0.0100513,0.0100161,50.234,191859,8.0932,30910.3,0.265342,0.999653
10,1,1,1000,0.01,1 GHz,0.0335178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.01,0.000161551,5.41483e-05,0.619,0.0100513,0.0100016,50.0887,191859,8.06978,30910.3,0.265342,0.999654
10,1,10,50,0.001,1 MHz (plan spec),33.5178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.0005,0.000161551,0.541483,0.619,0.0100139,0.541484,146815,191859,23653.4,30910.3,0.265342,0.362312
10,1,10,50,0.001,100 MHz,0.335178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.0005,0.000161551,0.00541483,0.619,0.0100139,0.00544055,14.8213,191859,2.38785,30910.3,0.265342,0.999898
10,1,10,50,0.001,1 GHz,0.0335178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.0005,0.000161551,0.000541483,0.619,0.0100139,0.000756524,0.286579,191859,0.0461708,30910.3,0.265342,0.999998
10,1,10,50,0.01,1 MHz (plan spec),33.5178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.0005,0.00161551,0.541483,0.619,0.0101421,0.541486,146816,191859,23653.6,30910.3,0.265342,0.362308
10,1,10,50,0.01,100 MHz,0.335178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.0005,0.00161551,0.00541483,0.619,0.0101421,0.00567303,16.115,191859,2.59629,30910.3,0.265342,0.999889
10,1,10,50,0.01,1 GHz,0.0335178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.0005,0.00161551,0.000541483,0.619,0.0101421,0.00177654,1.58034,191859,0.254609,30910.3,0.265342,0.999989
10,1,10,200,0.001,1 MHz (plan spec),33.5178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.002,0.000161551,0.541483,0.619,0.0101995,0.541487,146817,191859,23653.7,30910.3,0.265342,0.362307
10,1,10,200,0.001,100 MHz,0.335178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.002,0.000161551,0.00541483,0.619,0.0101995,0.00577491,16.699,191859,2.69037,30910.3,0.265342,0.999885
10,1,10,200,0.001,1 GHz,0.0335178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.002,0.000161551,0.000541483,0.619,0.0101995,0.00207902,2.1643,191859,0.348691,30910.3,0.265342,0.999985
10,1,10,200,0.01,1 MHz (plan spec),33.5178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.002,0.00161551,0.541483,0.619,0.0103254,0.541489,146818,191859,23653.9,30910.3,0.265342,0.362304
10,1,10,200,0.01,100 MHz,0.335178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.002,0.00161551,0.00541483,0.619,0.0103254,0.00599444,17.9927,191859,2.89881,30910.3,0.265342,0.999876
10,1,10,200,0.01,1 GHz,0.0335178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.002,0.00161551,0.000541483,0.619,0.0103254,0.00262795,3.45806,191859,0.557128,30910.3,0.265342,0.999976
10,1,10,1000,0.001,1 MHz (plan spec),33.5178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.01,0.000161551,0.541483,0.619,0.0141432,0.541576,146865,191859,23661.4,30910.3,0.265342,0.362186
10,1,10,1000,0.001,100 MHz,0.335178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.01,0.000161551,0.00541483,0.619,0.0141432,0.0113732,64.7687,191859,10.4349,30910.3,0.265342,0.999552
10,1,10,1000,0.001,1 GHz,0.0335178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.01,0.000161551,0.000541483,0.619,0.0141432,0.0100161,50.234,191859,8.0932,30910.3,0.265342,0.999653
10,1,10,1000,0.01,1 MHz (plan spec),33.5178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.01,0.00161551,0.541483,0.619,0.0142342,0.541578,146866,191859,23661.6,30910.3,0.265342,0.362183
10,1,10,1000,0.01,100 MHz,0.335178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.01,0.00161551,0.00541483,0.619,0.0142342,0.0114862,66.0624,191859,10.6433,30910.3,0.265342,0.999543
10,1,10,1000,0.01,1 GHz,0.0335178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.01,0.00161551,0.000541483,0.619,0.0142342,0.0101443,51.5278,191859,8.30163,30910.3,0.265342,0.999644
10,1,50,50,0.001,1 MHz (plan spec),33.5178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.0005,0.000807754,2.70742,0.619,0.0500091,2.70742,3.67037e+06,191859,591334,30910.3,0.265342,9.48557e-12
10,1,50,50,0.001,100 MHz,0.335178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.0005,0.000807754,0.0270742,0.619,0.0500091,0.0270909,367.491,191859,59.2064,30910.3,0.265342,0.997462
10,1,50,50,0.001,1 GHz,0.0335178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.0005,0.000807754,0.00270742,0.619,0.0500091,0.00286977,4.12378,191859,0.664382,30910.3,0.265342,0.999971
10,1,50,50,0.01,1 MHz (plan spec),33.5178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.0005,0.00807754,2.70742,0.619,0.0506508,2.70743,3.67041e+06,191859,591339,30910.3,0.265342,9.48345e-12
10,1,50,50,0.01,100 MHz,0.335178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.0005,0.00807754,0.0270742,0.619,0.0506508,0.0282579,399.835,191859,64.4174,30910.3,0.265342,0.997239
10,1,50,50,0.01,1 GHz,0.0335178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.0005,0.00807754,0.00270742,0.619,0.0506508,0.00853404,36.4678,191859,5.87533,30910.3,0.265342,0.999748
10,1,50,200,0.001,1 MHz (plan spec),33.5178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.002,0.000807754,2.70742,0.619,0.0500465,2.70742,3.67038e+06,191859,591334,30910.3,0.265342,9.48545e-12
10,1,50,200,0.001,100 MHz,0.335178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.002,0.000807754,0.0270742,0.619,0.0500465,0.02716,369.368,191859,59.5089,30910.3,0.265342,0.997449
10,1,50,200,0.001,1 GHz,0.0335178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.002,0.000807754,0.00270742,0.619,0.0500465,0.00346202,6.0015,191859,0.966901,30910.3,0.265342,0.999958
10,1,50,200,0.01,1 MHz (plan spec),33.5178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.002,0.00807754,2.70742,0.619,0.0506878,2.70743,3.67041e+06,191859,591339,30910.3,0.265342,9.48333e-12
10,1,50,200,0.01,100 MHz,0.335178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.002,0.00807754,0.0270742,0.619,0.0506878,0.0283242,401.713,191859,64.7199,30910.3,0.265342,0.997226
10,1,50,200,0.01,1 GHz,0.0335178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.002,0.00807754,0.00270742,0.619,0.0506878,0.00875099,38.3455,191859,6.17785,30910.3,0.265342,0.999735
10,1,50,1000,0.001,1 MHz (plan spec),33.5178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.01,0.000807754,2.70742,0.619,0.0509966,2.70744,3.67042e+06,191859,591342,30910.3,0.265342,9.4823e-12
10,1,50,1000,0.001,100 MHz,0.335178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.01,0.000807754,0.0270742,0.619,0.0509966,0.0288733,417.438,191859,67.2534,30910.3,0.265342,0.997118
10,1,50,1000,0.001,1 GHz,0.0335178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.01,0.000807754,0.00270742,0.619,0.0509966,0.0103916,54.0712,191859,8.71141,30910.3,0.265342,0.999626
10,1,50,1000,0.01,1 MHz (plan spec),33.5178,0.0161551,0.0171551,5.5e-05,5.5e-06,1.90526e-07,3.2428e-05,3.26848e-09,4.77173e-09,0.01,0.00807754,2.70742,0.619,0.0516261,2.70745,3.67046e+06,191859,591347,30910.3,0.265342,9.48018e-12
